"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4410","filterCombinationWithNoResults","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","1327","verifyMobileCheckoutLayout","chromium","2026-09-21","passed","2026-09-21","","TC06_CrossBrowser.test.ts","",""
"","1099","VerifyCheckoutwithProductsinCart","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","4325","filterByMultipleCriteria","chromium","2026-09-21","passed","2026-09-21","","TC04_Filters.test.ts","",""
"","1844","verifyCartTotal","chromium","2026-09-21","passed","2026-09-21","","TC02_Cart.test.ts","",""
"","1446","TC-W08: Wishlist badge stays accurate after add and remove","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","1183","navigateBackToCart","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","1186","TC-W06 [EDGE]: Remove last item shows empty state","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","3800","acceptsValidInformation","chromium","2026-09-21","passed","2026-09-21","","TC07_Checkout.test.ts","",""
"","1729","multipleDiscount","chromium","2026-09-21","failed","2026-09-21","","TC010_Discount.test.ts","",""
"","1293","TC-W20 [EDGE]: Remove button is reachable on wishlist","chromium","2026-09-21","passed","2026-09-21","","TC03_Wishlist.test.ts","",""
"","1442","SearchFullKeyword","chromium","2026-09-21","passed","2026-09-21","","TC01_Product.test.ts","",""
